Temperature_c,Humidity,Wind_Speed_kmh,Pressure_millibars,Rain,Description
2.805555556,0.96,12.397,1019.75,1,Cold
1.044444444,0.92,0,1026.89,1,Cold
-0.094444444,0.58,20.769,1013.29,0,Cold
3.888888889,0.92,3.0751,0,1,Cold
17.37777778,0.71,8.9838,1028.3,1,Normal
21.25555556,0.72,7.9534,1017.99,1,Warm
23.17777778,0.48,27.8208,1009.34,1,Warm
2.177777778,0.66,3.0107,1027.47,1,Cold
10.46111111,0.93,3.1395,1011.38,1,Normal
12.12777778,0.96,3.3327,1010.9,1,Normal
2.15,0.93,3.4937,1011.84,1,Cold
0.688888889,0.92,11.5276,1014.3,1,Cold
7.683333333,0.85,11.7369,1017.21,1,Normal
13.77777778,0.78,15.0696,1008.69,1,Normal
26.06111111,0.58,15.6331,1007.67,1,Warm
17.77777778,0.84,11.27,1018.1,1,Normal
17.92222222,0.5,17.4846,1014.18,1,Normal
12.04444444,0.87,2.737,1013.94,1,Normal
-6.111111111,0.84,14.49,1019.2,0,Cold
2.688888889,1,5.1198,1024.63,1,Cold
-2.127777778,0.88,3.703,1035.25,0,Cold
22.67777778,0.41,14.007,1018.39,1,Warm
-0.072222222,0.84,15.9229,1015.33,0,Cold
28.90555556,0.31,4.3792,1016.86,1,Warm
11.10555556,0.43,20.5275,1016.21,1,Normal
26.06666667,0.58,10.787,1013.25,1,Warm
-2.85,0.73,6.0697,1019.02,0,Cold
27.20555556,0.39,10.4811,1015.2,1,Warm
2.722222222,0.51,16.4059,1027.04,1,Cold
2.288888889,0.86,5.0232,1019.22,1,Cold
22.62222222,0.54,10.5455,1005.08,1,Warm
11.3,0.58,7.6314,1014.21,1,Normal
13.79444444,0.93,21.8638,1017.39,1,Normal
16.22777778,0.92,10.8675,1015.93,1,Normal
20.82222222,0.6,14.7315,1021.91,1,Warm
1.077777778,0.92,25.1643,1013.91,1,Cold
18.86111111,0.52,16.1966,1018.2,1,Warm
4.905555556,0.77,24.633,1007.63,1,Normal
13.86666667,0.93,7.8729,1008.9,1,Normal
-2.177777778,0.93,10.948,1032.89,0,Cold
5.1,0.7,3.8318,1019.65,1,Normal
2.194444444,0.79,17.1143,1007.43,1,Cold
16.11111111,0.87,8.05,1020.3,1,Normal
11.61666667,0.85,32.4254,1012.81,1,Normal
6.094444444,0.93,23.0391,992.62,1,Normal
16.11111111,0.58,28.98,1011.1,1,Normal
-1.216666667,0.82,12.6546,1023.85,0,Cold
4.327777778,0.89,3.4937,1018.22,1,Cold
20.00555556,0.49,10.6904,1017.05,1,Warm
2.711111111,0.82,12.7834,1008.26,1,Cold
2.894444444,0.89,9.2575,1019.06,1,Cold
18.53888889,0.93,6.4561,1008.16,1,Normal
5,0.82,7.889,1022.85,1,Normal
6.038888889,0.96,11.2056,1010.06,1,Normal
8.516666667,0.92,0.3864,1021.89,1,Normal
12.73888889,0.93,6.0053,1011.29,1,Normal
-1.983333333,0.89,8.533,1028.56,0,Cold
1.627777778,0.78,6.2307,1017.43,1,Cold
3.416666667,0.85,11.0607,1019.63,1,Cold
0.516666667,0.95,9.499,1019.85,1,Cold
21.91111111,0.73,13.363,1013.35,1,Warm
3.861111111,0.76,9.3702,1023.09,1,Cold
17.35,0.57,1.0304,1013.63,1,Normal
20.9,0.44,11.2217,1010,1,Warm
13.93888889,0.6,3.2361,1025.1,1,Normal
8.988888889,0.88,15.4399,1011.8,1,Normal
11.08888889,0.61,14.0875,1020.23,1,Normal
12.17222222,0.67,31.878,1009.86,1,Normal
3.466666667,0.84,10.626,1018.93,1,Cold
28.72222222,0.47,11.0285,1007.24,1,Warm
9.927777778,0.73,10.8675,1018.7,1,Normal
23.77222222,0.58,16.8567,1009.43,1,Warm
15.55555556,0.9,3.3649,1015.68,1,Normal
22.59444444,0.29,12.5097,1028.24,1,Warm
0.294444444,0.82,3.4937,1024.98,1,Cold
16.11111111,0.97,0,1023.01,1,Normal
5.788888889,1,9.0321,1018.71,1,Normal
7.255555556,0.8,2.9302,1005.57,1,Normal
10,0.93,6.44,1023.84,1,Normal
2.255555556,0.86,12.5902,1008.77,1,Cold
3.705555556,0.49,3.9606,1039.39,1,Cold
2.172222222,0.86,4.6851,1021.28,1,Cold
15.91111111,0.82,5.7638,1017.76,1,Normal
-4.927777778,0.63,12.2843,1033.87,0,Cold
24.90555556,0.64,23.1679,1006.84,1,Warm
6.666666667,0.89,6.44,1023.08,1,Normal
18.47222222,0.64,6.9391,1011.15,1,Normal
-7.6,0.99,5.2969,1025.28,0,Cold
7.061111111,0.96,6.0858,1024.28,1,Normal
4.677777778,0.87,10.1752,1019.64,1,Normal
16.38888889,0.97,4.3309,1011.63,1,Normal
3.45,0.92,6.1019,1021.34,1,Cold
13.86111111,0.67,17.2592,1013.98,1,Normal
17.64444444,0.8,6.0536,1011.34,1,Normal
6.266666667,0.79,12.9766,1018.64,1,Normal
2.222222222,0.96,3.22,1021.3,1,Cold
-0.561111111,0.87,4.7978,1025.35,0,Cold
23.96111111,0.49,10.948,1019.38,1,Warm
16.14444444,0.93,1.6744,1009.56,1,Normal
5.061111111,0.93,9.2897,1008.76,1,Normal
17.22222222,0.81,0,1015.3,1,Normal
2.661111111,0.99,20.2216,1002.77,1,Cold
22.6,0.56,6.44,1020.03,1,Warm
27.08888889,0.45,11.7047,1010.98,1,Warm
32.19444444,0.33,7.5509,1015.61,1,Warm
15.98333333,0.81,4.8622,1013.44,1,Normal
10.55555556,0.83,6.44,1020.1,1,Normal
16.66666667,0.78,11.0124,1020.27,1,Normal
8.872222222,1,4.6851,1020.01,1,Normal
17.78888889,0.73,7.2772,1008.63,1,Normal
7.944444444,0.7,14.1358,998.45,1,Normal
18.33333333,0.9,6.44,1014.4,1,Normal
-2.694444444,0.86,14.2968,1035.69,0,Cold
-3.827777778,0.92,3.0268,1036.9,0,Cold
3.911111111,0.92,12.1072,1021.68,1,Cold
13,0.87,10.4489,1021.08,1,Normal
1.138888889,0.99,11.7691,1030.1,1,Cold
6.711111111,0.94,9.7888,1023.22,1,Normal
-3.116666667,0.92,13.7011,1018.85,0,Cold
27.63888889,0.43,9.8693,1007.39,1,Warm
4.883333333,0.93,7.5831,1027.41,1,Normal
16.06111111,0.62,14.007,1015.86,1,Normal
7.827777778,0.79,10.8675,1017.89,1,Normal
27.77777778,0.49,32.1839,1012.48,1,Warm
0.05,0.92,4.7495,1011.64,1,Cold
-8.316666667,0.69,28.336,1029.35,0,Cold
19.72222222,0.32,26.565,1011.29,1,Warm
2.222222222,0.99,14.9086,1014.35,1,Cold
3.15,0.82,3.9928,1008.36,1,Cold
6.111111111,1,9.66,1025.1,1,Normal
-3.066666667,0.72,19.2878,1011.48,0,Cold
22.15,0.73,19.2234,1018.7,1,Warm
17.14444444,0.43,10.6099,1020.34,1,Normal
11.09444444,0.86,3.703,1017.35,1,Normal
26.11111111,0.47,12.3165,1020.12,1,Warm
9.955555556,0.72,29.3503,1012.41,1,Normal
2.777777778,0.96,6.5205,1015.47,1,Cold
15.51111111,0.78,13.5884,1012.88,1,Normal
12.83888889,0.64,27.6759,1014.51,1,Normal
5.972222222,0.77,4.7978,1019.75,1,Normal
9.905555556,0.83,16.6313,1016.73,1,Normal
24.01111111,0.55,3.2361,1004.33,1,Warm
1.111111111,0.92,3.703,1033.21,1,Cold
9.8,0.86,1.61,1010.98,1,Normal
-0.483333333,0.85,6.44,1025.34,0,Cold
16.01666667,0.31,21.9604,1019.87,1,Normal
1.716666667,0.95,13.9909,1017.48,1,Cold
3.844444444,0.82,11.0768,1021.67,1,Cold
14.77222222,0.56,14.2324,1018.59,1,Normal
-1.444444444,0.95,8.9033,1020.46,0,Cold
14.48333333,0.66,10.787,1021.95,1,Normal
16.08888889,0.87,22.1214,1003.27,1,Normal
11.22777778,0.92,5.1198,1022.03,1,Normal
32.31111111,0.38,17.5812,1008.28,1,Warm
-6.111111111,0.92,4.83,1027.2,0,Cold
27.60555556,0.55,12.3809,1005.1,1,Warm
0,0.92,5.0071,0,0,Cold
27.19444444,0.29,3.5259,1017.18,1,Warm
2.666666667,0.9,9.3863,1019.45,1,Cold
5.072222222,0.85,17.4685,1011.19,1,Normal
11.37222222,0.9,4.025,1017.22,1,Normal
2.583333333,0.96,5.1037,1021.05,1,Cold
9.527777778,0.96,0,1025.63,1,Normal
19.90555556,0.57,13.7977,1008.37,1,Warm
-4.95,0.81,0.161,1042.91,0,Cold
1.6,0.92,6.44,1030.7,1,Cold
2.155555556,0.8,3.542,1019.78,1,Cold
16.11111111,0.58,9.66,1000.5,1,Normal
10.55555556,0.74,6.44,1011.2,1,Normal
8.288888889,0.89,11.1573,1013.99,1,Normal
23.88888889,0.48,20.93,1020,1,Warm
-6.088888889,0.93,4.7495,1036.27,0,Cold
17.15555556,0.81,8.05,1010.95,1,Normal
22.49444444,0.3,31.9102,1012.87,1,Warm
1.088888889,0.79,21.7189,1020.21,1,Cold
11.04444444,1,6.1502,1009.46,1,Normal
4.4,0.93,14.3451,1018.72,1,Cold
18.9,0.65,8.3398,1022.08,1,Warm
24.07777778,0.57,32.4093,1012.09,1,Warm
12,0.87,4.7012,1008.61,1,Normal
17.15555556,0.92,14.3129,1007.87,1,Normal
27.49444444,0.47,11.9462,1017.5,1,Warm
4.561111111,0.92,10.787,1023.66,1,Cold
19.07777778,0.64,5.0554,1014.19,1,Warm
14.87777778,0.96,6.44,1011.12,1,Normal
10.05,0.72,5.8121,1019.78,1,Normal
2.222222222,0.79,22.54,1020.1,1,Cold
3.816666667,0.93,9.5634,1031.07,1,Cold
19.88333333,0.46,12.0911,1013.49,1,Warm
11.2,0.64,3.3649,1011.08,1,Normal
9.811111111,0.56,16.3576,1006.71,1,Normal
-2.85,0.64,10.4489,1028.93,0,Cold
17.73333333,0.96,6.6654,1016.81,1,Normal
6.233333333,0.82,3.3649,1023.61,1,Normal
8.955555556,0.67,33.2787,1010.79,1,Normal
8.988888889,0.66,11.4149,0,1,Normal
10.92777778,0.82,9.6761,1026.77,1,Normal
18.91666667,0.77,19.6742,1012.56,1,Warm
5.05,0.75,3.059,1016.83,1,Normal
10.53333333,0.64,20.3826,1018.5,1,Normal
-3.111111111,0.84,11.4471,1020.12,0,Cold
30.02222222,0.46,15.7458,1022.06,1,Warm
8.722222222,0.71,27.7725,988.61,1,Normal
-2.522222222,0.73,19.3522,1010.84,0,Cold
8.177777778,0.84,19.7708,1019.79,1,Normal
4.377777778,0.8,13.1859,1029.62,1,Cold
12.69444444,0.9,3.7191,1017.21,1,Normal
11.54444444,0.76,8.4364,1015.01,1,Normal
6.111111111,0.93,12.88,1017.4,1,Normal
18.85,0.94,4.669,1014.51,1,Warm
-0.205555556,0.99,9.3702,1007.45,0,Cold
1.027777778,0.93,3.2039,1017.32,1,Cold
16.25555556,0.81,6.3434,1016.9,1,Normal
8.466666667,0.89,9.3058,1021.13,1,Normal
4.1,0.85,6.7942,1017.51,1,Cold
22.70555556,0.41,31.2823,1013.75,1,Warm
9.861111111,0.77,13.8138,1024.96,1,Normal
5.027777778,0.99,2.3023,1025.52,1,Normal
10.37222222,0.96,14.3451,1005.13,1,Normal
6.111111111,1,3.22,1014.4,1,Normal
4.283333333,0.86,10.8514,1017.67,1,Cold
6.305555556,0.75,5.2647,1018.66,1,Normal
6.122222222,1,6.44,1027.03,1,Normal
16.01666667,0.73,9.2414,1017.81,1,Normal
13.33888889,0.77,6.2951,1012.78,1,Normal
1.066666667,0.59,1.4812,1022.32,1,Cold
3.155555556,0.87,10.304,1022.56,1,Cold
27.47777778,0.53,5.2969,1011.77,1,Warm
19.50555556,0.73,14.0392,1010.64,1,Warm
6.005555556,0.9,15.939,1015.73,1,Normal
27.19444444,0.51,16.9211,1010.57,1,Warm
25.02222222,0.33,4.6529,1022.27,1,Warm
19.32777778,0.82,3.2039,1017.59,1,Warm
24.83333333,0.46,15.3755,1010.42,1,Warm
-0.1,0.9,6.601,1002.89,0,Cold
6.388888889,0.8,15.6492,1015.79,1,Normal
11.11111111,0.93,11.27,1003.7,1,Normal
9.422222222,0.93,6.6654,1019.31,1,Normal
7.827777778,0.96,10.1752,1029.08,1,Normal
11.06666667,0.85,3.2039,1013.59,1,Normal
3.888888889,0.92,6.44,1018.9,1,Cold
17.56666667,0.79,7.5026,1011.79,1,Normal
2.75,0.81,8.4847,1019.33,1,Cold
30.04444444,0.62,7.7602,1013.09,1,Warm
9.244444444,0.65,10.7709,1005.66,1,Normal
27.77777778,0.49,14.49,1016.6,1,Warm
2.177777778,0.85,12.6063,1021.13,1,Cold
28.93888889,0.45,11.1895,1017.85,1,Warm
1.183333333,0.78,15.9229,1017.99,1,Cold
10.01111111,0.73,23.0552,1004.12,1,Normal
-1.177777778,0.99,10.7548,1031.68,0,Cold
9.444444444,0.93,6.2307,1024.99,1,Normal
0.238888889,0.82,3.5581,1028.02,1,Cold
-5.555555556,0.77,17.71,1016.4,0,Cold
17.77777778,0.67,11.27,1017,1,Normal
6.161111111,0.89,24.7779,1007.87,1,Normal
25.02222222,0.58,14.0392,1006.66,1,Warm
4.094444444,0.96,6.5527,1017.36,1,Cold
20,0.97,0,1013.42,1,Warm
-1.183333333,0.63,17.4363,1025.39,0,Cold
8.833333333,0.92,6.4078,1016.96,1,Normal
1.111111111,0.92,16.1,1005.5,1,Cold
34.00555556,0.26,7.7119,1008.77,1,Warm
20.16111111,0.18,3.6708,1021.7,1,Warm
12.74444444,0.91,12.3004,1003.02,1,Normal
9.444444444,0.95,9.6439,990.12,1,Normal
22.01111111,0.74,16.2127,1002.51,1,Warm
4.544444444,0.86,0,1024.01,1,Cold
16.11111111,0.81,11.27,1011.5,1,Normal
-7.222222222,0.67,14.49,1023.1,0,Cold
13.26111111,0.84,11.2539,1021.56,1,Normal
12.24444444,0.46,13.363,1010.09,1,Normal
9.972222222,0.77,15.5043,1013.82,1,Normal
20.10555556,0.78,19.3522,1012.81,1,Warm
32.66111111,0.27,15.9068,1012.54,1,Warm
8.3,0.73,10.9319,1021.76,1,Normal
-2.222222222,1,14.49,1021,0,Cold
15.07222222,0.78,17.2431,1021.66,1,Normal
17.77777778,0.35,9.66,1000.5,1,Normal
12.74444444,0.63,23.2967,1014.16,1,Normal
16.08333333,0.65,9.6439,1015.09,1,Normal
10,0.93,9.5151,1021.17,1,Normal
2.75,0.9,9.7888,1019.24,1,Cold
13.02777778,0.93,3.22,1021.33,1,Normal
16.97777778,0.81,4.8622,1018.4,1,Normal
5.822222222,0.8,14.0392,1022.39,1,Normal
27.01666667,0.54,25.5024,1011.82,1,Warm
16.04444444,0.76,6.279,1018.76,1,Normal
12.75555556,1,10.4489,1016.3,1,Normal
32.07777778,0.42,8.7423,1015.82,1,Warm
12.88888889,0.9,1.61,1020.11,1,Normal
7.777777778,0.76,10.8675,1001.94,1,Normal
12.62222222,0.83,7.8246,1018.32,1,Normal
22.77777778,0.51,24.3754,1002.42,1,Warm
-2.266666667,0.87,3.1556,1019.1,0,Cold
11.46111111,0.81,6.4078,1019.7,1,Normal
10.98888889,0.67,3.3488,1027.43,1,Normal
-0.094444444,0.64,23.7958,1026.56,0,Cold
10.48888889,0.78,13.5884,1014.94,1,Normal
19.77222222,0.7,7.5348,1008.39,1,Warm
16.53333333,0.93,0,1014.12,1,Normal
10.79444444,0.88,12.0589,1007.42,1,Normal
0.822222222,0.9,9.5795,1020,1,Cold
3.822222222,0.92,0,1023.5,1,Cold
20.41666667,0.74,3.22,1022.61,1,Warm
9.388888889,0.95,3.059,1010.96,1,Normal
25.97222222,0.34,12.2199,1017.31,1,Warm
2.177777778,0.73,29.1249,1024.3,1,Cold
25.81111111,0.52,12.2682,1008.15,1,Warm
15.11666667,0.25,23.1196,1027.85,1,Normal
17.4,0.34,13.0571,1014.44,1,Normal
7.777777778,0.83,14.49,1014.1,1,Normal
30,0.34,10.9641,1022.17,1,Warm
18.88888889,0.65,16.1,1013.3,1,Warm
14.83888889,0.76,10.465,1021.09,1,Normal
14.90555556,0.87,8.1627,1014.95,1,Normal
18.83333333,0.93,3.1556,1010.97,1,Warm
4.344444444,0.76,9.5634,1006.25,1,Cold
17.63333333,0.57,4.4597,1011.07,1,Normal
13.96111111,0.51,10.8353,1023.33,1,Normal
16.55555556,0.78,4.0894,1018.22,1,Normal
20.68333333,0.75,12.7512,1011.15,1,Warm
16.01666667,0.67,15.3111,1021.52,1,Normal
0.672222222,0.92,13.6206,1005.72,1,Cold
9.377777778,0.56,10.9158,1023.36,1,Normal
-1.227777778,0.92,6.2307,1024.25,0,Cold
20.55555556,0.57,6.44,1018.1,1,Warm
9.905555556,1,15.5687,1010.69,1,Normal
18.83888889,0.68,9.3219,1011.72,1,Warm
12.48333333,0.84,4.3631,1008.17,1,Normal
25.97222222,0.61,13.7977,1015.51,1,Warm
1.105555556,0.93,8.9516,1032.69,1,Cold
4.383333333,0.92,10.9158,1008.14,1,Cold
21.72777778,0.71,24.1983,1014.03,1,Warm
8.155555556,0.75,17.549,1014.18,1,Normal
18.98333333,0.73,7.6475,1006.88,1,Warm
7.872222222,0.79,3.4132,1018.8,1,Normal
32.10555556,0.45,2.5599,1008.78,1,Warm
18.92777778,0.54,7.3738,1020.84,1,Warm
22.62222222,0.9,4.7334,1015.93,1,Warm
11.94444444,0.81,26.4845,999.65,1,Normal
27.08333333,0.34,19.8513,1018.54,1,Warm
7.105555556,0.93,5.2969,1015.45,1,Normal
14.94444444,0.61,25.8405,1005.96,1,Normal
7.85,0.96,10.9158,1021.23,1,Normal
16.09444444,1,11.2056,1006.92,1,Normal
24.96666667,0.46,14.9086,1016.35,1,Warm
7.061111111,0.88,3.2522,1004.52,1,Normal
22.84444444,0.63,15.8585,1015.13,1,Warm
15.36111111,0.6,9.9015,1021.5,1,Normal
12.61111111,0.75,4.6368,1022.19,1,Normal
12.26666667,0.96,6.3756,1014.15,1,Normal
17.6,0.84,4.1377,1010.33,1,Normal
17.01666667,0.93,12.558,991.41,1,Normal
1.044444444,0.85,11.0768,1016.02,1,Cold
23.66666667,0.61,11.0124,1014.49,1,Warm
5.05,0.69,21.6384,1001.03,1,Normal
13.98333333,0.67,4.8944,1018.59,1,Normal
8.038888889,0.9,3.6869,1022.88,1,Normal
19.16666667,0.5,10.4006,1021.96,1,Warm
23.83888889,0.42,9.5956,1019.65,1,Warm
3.861111111,0.89,6.3917,1011.09,1,Cold
-6.938888889,0.66,7.4543,1030.96,0,Cold
3.794444444,0.95,10.8836,1013.47,1,Cold
17.22222222,0.52,0,1019.4,1,Normal
20.97777778,0.74,3.3166,1014.08,1,Warm
22.01111111,0.69,1.9642,1008.97,1,Warm
10.05555556,0.89,2.9624,1021.02,1,Normal
25,0.58,4.83,1007,1,Warm
11.1,0.37,4.3792,1031.02,1,Normal
5.833333333,0.86,40.7974,1006.16,1,Normal
28.45555556,0.52,7.5509,1013.89,1,Warm
15.97777778,0.68,11.27,1025.11,1,Normal
25,0.42,20.0767,1007.71,1,Warm
9.994444444,0.83,6.0214,1029.24,1,Normal
8.388888889,0.93,4.8783,1013.87,1,Normal
2.222222222,0.64,4.6046,1031.66,1,Cold
17.07222222,0.88,10.2396,1019.2,1,Normal
15.79444444,0.78,2.254,1017.52,1,Normal
12.15,0.75,2.9624,1024,1,Normal
20.88888889,0.49,29.4952,1014.22,1,Warm
1.622222222,0.92,16.7923,1033.75,1,Cold
19.00555556,0.46,14.0553,1010.43,1,Warm
32.37777778,0.49,16.4864,1012.33,1,Warm
30.99444444,0.43,12.1233,1010.08,1,Warm
6.005555556,0.86,8.2271,1022.32,1,Normal
0.077777778,0.81,13.3308,1016.58,1,Cold
5.816666667,0.93,9.1287,1007.71,1,Normal
9.072222222,0.57,19.2717,1009.33,1,Normal
2.222222222,0.85,1.61,1024.9,1,Cold
21.40555556,0.8,3.3488,1012.58,1,Warm
9.15,0.44,12.3809,1029.96,1,Normal
17.92222222,0.45,16.7118,1020.18,1,Normal
3.888888889,0.48,14.49,1012.7,1,Cold
12.66666667,0.8,10.6099,1017.8,1,Normal
6.161111111,0.79,16.0678,1020.66,1,Normal
8.816666667,0.83,15.4721,1017.15,1,Normal
-2.805555556,0.81,16.9855,1013.21,0,Cold
-0.694444444,0.92,14.4578,1011.74,0,Cold
1.3,0.99,4.2343,1017.22,1,Cold
1.127777778,0.96,10.5616,1024.73,1,Cold
31.13333333,0.28,15.6492,1019.73,1,Warm
17.77777778,0.65,23.1518,990.53,1,Normal
19.61666667,0.92,4.1699,1008.37,1,Warm
25.89444444,0.74,10.5616,1015.5,1,Warm
11.11111111,0.66,30.59,1007.8,1,Normal
23.54444444,0.71,10.2557,1000.81,1,Warm
3.744444444,0.61,12.6868,1016.45,1,Cold
18.89444444,0.93,11.0929,1015.44,1,Warm
16.62222222,0.93,3.1395,1015.88,1,Normal
25.91111111,0.53,10.5938,1020.85,1,Warm
10.13888889,0.63,14.2163,1014.4,1,Normal
10.68333333,0.65,33.4719,1006.6,1,Normal
30.92222222,0.35,11.2539,1010.9,1,Warm
6.455555556,0.98,9.1287,1033.15,1,Normal
8.333333333,0.86,6.44,1020.86,1,Normal
12.19444444,0.75,31.5882,1011.05,1,Normal
25.15555556,0.68,10.7226,1013.67,1,Warm
16.97777778,1,3.4293,1001,1,Normal
14.93888889,0.72,14.1519,1013.16,1,Normal
16.95,0.89,5.8926,1016.67,1,Normal
22.18333333,0.38,14.4095,1016.55,1,Warm
12.85555556,0.87,10.4811,1024.6,1,Normal
7.344444444,0.34,26.082,1007.45,1,Normal
-5.05,0.54,33.2143,1041.25,0,Cold
14.53333333,0.79,6.6976,1019.2,1,Normal
-5,0.84,4.83,1040.8,0,Cold
-5.555555556,0.77,6.44,1025.2,0,Cold
23.84444444,0.58,11.3827,1013.91,1,Warm
7.083333333,0.36,13.524,1017.44,1,Normal
23.86111111,0.4,12.8317,1014.23,1,Warm
7.305555556,0.6,8.3559,1027.9,1,Normal
16.08333333,0.44,23.0874,1014.68,1,Normal
4.438888889,0.76,11.0607,1027.25,1,Cold
0,0.76,35.9674,1028.02,0,Cold
28.96111111,0.48,14.4095,1018.99,1,Warm
11.15555556,0.59,17.2431,1002.46,1,Normal
6.944444444,0.73,26.8226,1008.07,1,Normal
-1.2,0.88,0.3703,1027.92,0,Cold
12.83333333,0.77,3.7996,1017.11,1,Normal
16.99444444,0.49,14.0231,1016.51,1,Normal
14.83333333,0.95,11.2056,1011.96,1,Normal
4.855555556,0.96,19.5776,995.44,1,Normal
21.95555556,0.4,1.5939,1014.95,1,Warm
-3.977777778,0.93,2.7692,1038.49,0,Cold
26.18333333,0.58,12.7995,1009.65,1,Warm
13.53888889,0.95,5.3291,1016.06,1,Normal
27.73333333,0.59,8.8067,1009.73,1,Warm
17.2,0.61,10.9319,1014.62,1,Normal
12.98888889,0.91,5.8604,1016.86,1,Normal
0.022222222,0.86,17.2431,1012.13,1,Cold
8.844444444,0.82,16.9533,1011.1,1,Normal
13.31111111,0.86,11.1895,1011.79,1,Normal
16.68888889,0.93,6.1502,1021.47,1,Normal
4.094444444,0.81,9.6761,1015.26,1,Cold
-2.333333333,0.88,6.6654,1018.09,0,Cold
2.011111111,0.71,15.1984,1022.18,1,Cold
13.76666667,0.55,22.7493,1020.79,1,Normal
13.26111111,0.74,10.626,1017.48,1,Normal
14.22777778,0.48,13.9265,1017.16,1,Normal
17.8,0.64,12.88,1015.25,1,Normal
10.67222222,0.83,10.948,1021.82,1,Normal
22.8,0.32,19.6903,1018.36,1,Warm
2.683333333,0.71,12.2521,1027.45,1,Cold
28.88888889,0.39,8.9999,1006.23,1,Warm
10.66111111,0.93,7.5187,1013.63,1,Normal
22.87777778,0.53,4.4275,1021.13,1,Warm
14.35555556,0.9,6.1502,1024.53,1,Normal
18.18888889,0.53,8.3559,1014.97,1,Normal
7.666666667,1,10.948,1019.08,1,Normal
27.75,0.6,11.0446,1009.58,1,Warm
0.25,0.84,4.6851,1028.75,1,Cold
17.33333333,0.37,12.5419,1008.56,1,Normal
20,0.57,12.88,1018.4,1,Warm
31.13333333,0.45,17.1626,1008.38,1,Warm
7.205555556,0.93,12.5902,1018.25,1,Normal
23.96111111,0.47,8.3076,1018.97,1,Warm
8.238888889,0.6,34.5828,1005.56,1,Normal
7.2,0.71,23.4738,1010.62,1,Normal
27.2,0.34,10.6904,1019.49,1,Warm
17.26666667,0.62,17.549,1025.61,1,Normal
20.81111111,0.8,8.3076,1008.88,1,Warm
5.444444444,0.93,14.3451,992.8,1,Normal
25.62777778,0.69,8.4686,1013.58,1,Warm
17.61666667,0.73,4.4597,1016.61,1,Normal
7.777777778,0.71,36.064,1022.94,1,Normal
-7.755555556,1,0.1449,1026.18,0,Cold
12.59444444,0.91,5.8926,1018.88,1,Normal
4.927777778,0.93,8.9033,1010.94,1,Normal
2.788888889,1,5.8765,1020.03,1,Cold
3.111111111,0.96,5.8121,1022.68,1,Cold
-2.305555556,0.9,7.6636,1025.03,0,Cold
25.93888889,0.58,5.2647,1010.93,1,Warm
21.86111111,0.79,4.4758,1015.54,1,Warm
27.77777778,0.46,11.27,1006.8,1,Warm
22.22222222,0.53,0,1025.1,1,Warm
10,0.61,30.59,1008.2,1,Normal
20.02222222,0.32,4.8944,1005.15,1,Warm
3.911111111,1,7.7924,1025.66,1,Cold
-2.127777778,0.88,3.2683,1011.17,0,Cold
21.89444444,0.64,15.5204,1014.69,1,Warm
4.288888889,0.99,15.2467,996.28,1,Cold
-1.205555556,0.96,3.1717,1027.22,0,Cold
9.494444444,0.84,15.7458,1015.75,1,Normal
15.62777778,0.95,10.9158,1012.49,1,Normal
23.98333333,0.4,9.4507,1015.5,1,Warm
11.88333333,0.62,20.5597,1007.16,1,Normal
16.92777778,0.98,6.6815,1016.9,1,Normal
7.494444444,0.9,13.7494,997.77,1,Normal
2.527777778,0.96,4.83,1015.41,1,Cold
8.172222222,0.72,13.6206,1024.25,1,Normal
8.305555556,0.76,11.1895,1018.37,1,Normal
27.77777778,0.37,20.0767,1015.12,1,Warm
-5.583333333,0.9,6.601,1025.25,0,Cold
18.62777778,0.79,2.6082,1017.82,1,Normal
18.81666667,0.9,4.9588,1015.01,1,Normal
11.87777778,0.69,11.27,1019.13,1,Normal
10.67777778,0.78,3.5098,1020.75,1,Normal
37.89444444,0.16,9.6922,1011.52,1,Warm
22.27222222,0.68,12.9927,1009.59,1,Warm
15.04444444,0.89,10.5777,1018.86,1,Normal
7.777777778,0.76,28.98,998.5,1,Normal
7.183333333,0.92,7.245,1018.05,1,Normal
1.533333333,0.65,6.3112,1021.45,1,Cold
10.10555556,0.87,12.6868,1009.83,1,Normal
10.98888889,0.42,16.583,1023.32,1,Normal
-1.383333333,0.96,10.8353,1030.14,0,Cold
-1.605555556,0.92,5.0393,1023.61,0,Cold
-2.127777778,1,3.2844,1019.11,0,Cold
6.955555556,0.8,12.8156,1019.68,1,Normal
12.08333333,0.48,25.3897,1023.83,1,Normal
9.466666667,0.86,6.1663,1015.48,1,Normal
11.57777778,0.78,2.6404,1011.66,1,Normal
1.716666667,0.79,10.9158,1029.02,1,Cold
12.13333333,0.81,17.0982,1010.36,1,Normal
7.2,0.93,11.0929,1007.48,1,Normal
15.02777778,0.93,10.5777,1010.06,1,Normal
20.64444444,0.78,4.508,1015.56,1,Warm
3.838888889,0.89,14.1036,1019.77,1,Cold
17.6,0.87,2.9785,1012.02,1,Normal
1.05,0.68,14.6027,1015.71,1,Cold
9.988888889,0.9,17.3397,1023.99,1,Normal
0.511111111,0.96,20.6402,1004.49,1,Cold
0.577777778,0.81,24.633,1025.22,1,Cold
23.88888889,0.69,9.66,1009.7,1,Warm
17.22222222,0.67,26.6616,1019.84,1,Normal
17.75555556,0.73,8.8872,1015.61,1,Normal
13.84444444,0.96,6.6171,1017.02,1,Normal
